OBJECTID,COD_SIG,COD_VIA,COD_CICLOVIA,DESIGNACAO,NOME_PROJETO,HIERARQUIA,EIXO,TIPOLOGIA,NIVEL_SEGREGACAO,TIPO_INTERVENCAO,SITUACAO,ANO,ENTIDADE_RESPONSAVEL,FREGUESIA,COMP_M,COMP_KM,IDTIPO,ZONAMENTO,GlobalID,Shape__Length
131548,0000438,62,0272,Avenida de Berlim,Parque Vale de Chelas - Parque das Nações,Principal,Circular Exterior,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML,Olivais,380.94,0.38094348,9196,Olivais Sul,3882748c-a6b0-4be8-b90a-7faf7e7c7698,488.149160326105
131552,0000306,,0401,Percurso ciclopedonal da Cruz das Oliveiras,Viaduto Ciclopedonal da Cruz das Oliveiras,Local,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2021,CML/DMAEVCE,Benfica,286.41,0.28640679,9196,Monsanto,e8c0bcf2-dfdf-4254-8583-ab176ff93989,367.523610085081
131553,23098,101725,0292,Rua Prof. António Flores,Rua Prof. António Flores,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Alvalade,201.48,0.2014798,9196,Cidade Universitária,db6fac00-6878-4eeb-a0e4-14a379c51ff7,258.900737483977
131557,7469,34187,0020,Avenida da Liberdade,Avenida da Liberdade,Principal,Central,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2013,CML/DMU/DEP,Santo António,176.19,0.17619381,9196,Baixa,3bcb2bef-112c-46b7-80e5-049eda1364df,226.151639997653
131566,0000411,66932,0068,Avenida de Paris,Avenida de Paris,Principal,Baixa - Aeroporto,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2019,CML/DMM,Areeiro,186.01,0.18601472,9196,Roma-Areeiro,80a8b042-d535-4068-9a16-c079323c8a67,238.170018247216
131570,0000155,352282,0046,Alameda dos Oceanos,Alameda dos Oceanos Sul,Local,,Faixa Ciclável,Faixa ciclável (separação visual),Definitiva,Executado,2021,CML/DMM; EMEL,Parque das Nações,8.3,0.00830459,9196,Parque das Nações Sul,0533fcf3-f7da-4689-97db-c1af7074ed79,10.6668903742105
131572,0000609,100418,0043,Tapada da Ajuda,Tapada da Ajuda,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,330.36,0.33036108,9196,Tapada da Ajuda,0a68f9f7-6958-4df7-a53d-558fd8a4a86c,423.387589862842
131573,152367,100418,0629,Tapada da Ajuda,Tapada da Ajuda,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,177.61,0.17760793,9196,Tapada da Ajuda,03136acb-6c4d-42ce-a955-646157d033f0,227.434407877467
131574,13015,67007,0655,Avenida Sacadura Cabral,Planalto - Avenida Sacadura Cabral,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Areeiro,87.74,0.087737,9196,Campo Pequeno,8a2ca15a-b80e-4105-ba7e-93a0ead0602a,112.414032108295
131576,14287,5910,0519,Passeio de Ulisses,,Local,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,79.08,0.0790821,9196,Frente Ribeirinha,b1246dc7-37cd-47c4-9945-9e1c45a36d41,101.278873899605
131577,22069,67041,0668,Rua Latino Coelho,Rua Latino Coelho e Rua Doutor António Cândido,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Avenidas Novas,68.62,0.06862434,9196,Avenidas Novas,3280ddc8-fb7b-499b-845e-dae7c334779e,87.9221011702321
131578,0000608,262,0058,Rua Prof. Vieira de Almeida,Rua Prof. Vieira de Almeida,Complementar,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,CML/DMM; CML/DMMC/DIOA,Lumiar,164.04,0.16404254,9196,Telheiras,a866a1bf-d4b0-488e-8b4e-6a4de3ae7778,210.890919437672
131579,0000322,67183,0093,Avenida Marechal Teixeira Rebelo,Avenida Marechal Teixeira Rebelo,Principal,Circular Exterior,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Carnide,313.86,0.31385825,9196,,98829df7-684a-4b0a-b55c-c137f73f0af9,403.164914633895
131584,159011,102181,0228,Rua Prof. Oliveira Marques,,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Alvalade,168.73,0.16873073,9196,Cidade Universitária,8e90913b-eb63-40d8-b23a-34e965195a7f,216.822663719701
131585,0000181,67028,0278,Rua Dr. Nicolau Bettencourt,Praça de Espanha,Complementar,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2020,SRU,Avenidas Novas,197.45,0.19744952,9196,Praça de Espanha,70646a71-7ca4-44a7-a3b0-cba46d0864d5,253.434303021527
131586,0000446,5939,0180,Cais das Naus,,Local,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,89.91,0.08990545,9196,Frente Ribeirinha,6365bd36-5a29-4756-a543-1bfb5b536e86,115.420254521159
131587,158452,5977,0521,Passeio do Parque,,Local,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,32.42,0.03241952,9196,,4356d3f6-77b6-4162-868e-825355de1a20,41.7033245566898
131593,0000207,,0251,Troço da Frente Ribeirinha,T18 - Cais do Sodré - Torre de Belém,Local,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML/DMEVAE,Estrela,387.19,0.38719348,9196,Frente Ribeirinha,60ef3a00-79dd-4de6-b99d-2a324253acc8,495.568840100002
131597,156230,67002,0653,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - Poente,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,34.81,0.03480839,9196,Avenidas Novas,37df60ee-2047-4927-8b75-9b6f81512d17,44.5685811463732
131601,155624,67040,0656,Rua Pinheiro Chagas,Planalto - Rua Pinheiro Chagas,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,19.16,0.01916318,9196,Saldanha,bf84041e-0f64-4367-8870-4966aef62a43,24.5508519710271
131604,0000260,,0201,Ponte ciclopedonal sobre a A5 - Caselas - Quinta da Marinheira,,Local,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Benfica,28.95,0.02894861,9196,Bairro de Caselas,0ec56cea-dfd8-463b-8133-9c321375bca4,37.1901647293511
131605,0000261,,0210,Ponte ciclopedonal sobre a CRIL - Bairro da Boavista - Alfragide,,Local,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Benfica,291.29,0.29128588,9196,,c3dc7c5d-e956-4992-b54d-64837347eabc,373.840267588284
131609,0000017,,0270,Parque Oeste - Metro Ameixoeira,Parque Oeste - Metro Ameixoeira,Local,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,Santa Clara,262.29,0.26228786,9196,,5c90a6d1-8f96-4fe5-b0d5-c57328bfe0d8,336.294614232693
131621,0000737,,0123,Keil do Amaral,,Local,,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Alcântara,150.41,0.15041053,9196,Monsanto,8c894b80-5fa3-4505-9fb5-656b9aae9ee8,193.06531576819
131625,22053,67040,0656,Rua Pinheiro Chagas,Planalto - Rua Pinheiro Chagas,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,87.27,0.08727306,9196,Saldanha,9f6e0fa3-1fcc-4745-90c9-8d97c4acc6f6,111.803261487956
131626,4836,67016,0664,Rua Brás Pacheco,Rua Brás Pacheco,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Areeiro,29.33,0.02932706,9196,Bairro Arco Cego,1bc1a397-c8cf-4548-a00a-559752a9b552,37.6831785979979
131632,0000563,67333,0137,Rua de Campolide,Rua de Campolide - Av Miguel Torga a Quinta Zé Pinto,Complementar,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2021,CML/DMAEVCE; SRU,Campolide,146.7,0.14670387,9196,,384f87e8-4bd1-45ce-984b-917200feb721,187.94745112423
131637,0000370,66777,0305,Avenida Frei Miguel Contreiras,T12 - Avenida Frei Miguel Contreiras,Complementar,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2012,CML/DMEVAE,Alvalade,720,0.71999592,9196,Bairro das Estacas,e541c16c-609c-4c29-8132-1142e52ac0f9,922.018713863264
131645,0000421,66707,0239,Avenida da Igreja,Avenida da Igreja (troço Poente),Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT; CML/DPMO,Alvalade,321.16,0.32115702,9196,Bairro de Alvalade,719cbb21-25e4-4195-8c7c-3bbf09436f15,411.482852274367
131648,0000388,67034,0255,Avenida Fontes Pereira de Melo,Eixo Central,Principal,Central,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Arroios,12.95,0.01294533,9196,Eixo Central,d3843e3c-f9cd-4d58-8587-0f2137dfefcf,16.5842436922273
131649,0000332,66824,0278,Avenida dos Combatentes,Praça de Espanha,Principal,Alcântara - Pontinha,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2020,SRU,São Domingos de Benfica,93.38,0.09337872,9196,Praça de Espanha,4750aeed-161a-4a48-b10d-ffa182728c6c,119.924022138763
131651,0000294,6017,0046,Rua Finisterra,Alameda dos Oceanos Sul,Local,,Faixa Ciclável,Faixa ciclável (separação visual),Definitiva,Executado,2021,CML/DMM; EMEL,Parque das Nações,9.94,0.00994177,9196,Parque das Nações Sul,b430ed97-a6ed-4956-bece-b6a7ddd7c116,12.7395796873014
131661,0000575,,0295,Telheiras - Campo Grande (Via Cidade Universitária),T11 - Telheiras - Campo Grande (Via Cidade Universitária),Local,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML/DMEVAE,Alvalade,1059.7,1.05970194,9196,Cidade Universitária,96fb2906-22f2-4c6c-93b5-ea06137e43ed,1360.17725194844
131670,156059,67397,0665,Rua Cardeal Mercier,Rua Cardeal Mercier,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2018,CML/DMM,Avenidas Novas,48.41,0.04840885,9196,Bairro Santos,eb83e557-193a-490a-ba25-35798cd8dff3,62.2212581327585
131678,0000211,67183,0093,Avenida Marechal Teixeira Rebelo,Avenida Marechal Teixeira Rebelo,Principal,Circular Exterior,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Benfica,490.25,0.4902476,9196,,17d03196-4110-4274-bb2d-e8fac0e652b9,629.887011333906
131680,15297,67002,0652,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - Nascente,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,30.03,0.03003327,9196,Avenidas Novas,f709db6c-5719-424c-a1c3-a6b3b3fcc138,38.4548840218193
131701,5725,67040,0656,Rua Pinheiro Chagas,Planalto - Rua Pinheiro Chagas,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,86.39,0.08638581,9196,Saldanha,ec40e3ac-da25-42dc-983b-318e3174ab39,110.671825294894
131704,0000129,100212,0406,Jardim Torre de Belém,Jardim Torre de Belém,Local,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML,Belém,313.53,0.31352592,9196,Frente Ribeirinha,45af6622-7027-4489-8650-07e63d06d12f,401.312011847951
131708,0000249,500003,0002,Rua Interior à Est. da Correira,Interface Pontinha,Principal,Alcântara - Pontinha,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2018,CML/DMU/DEP,Carnide,417.73,0.41772618,9196,Pontinha,14728aa2-af17-476b-9c81-8feecd5a3ba8,536.68784403995
131711,0000397,,0286,Praça São Francisco de Assis - Avenida das Nações Unidas,Praça São Francisco de Assis - Avenida das Nações Unidas,Principal,Circular Exterior,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2019,CML/DMM,Carnide,473.64,0.47363641,9196,,0faf9a63-a33a-4fec-b189-fd3e88d46c9c,607.045285691021
131716,4623,67397,0665,Rua Cardeal Mercier,Rua Cardeal Mercier,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2018,CML/DMM,Avenidas Novas,21.24,0.02124406,9196,Bairro Santos,d30469c9-3a3b-43c7-a2e2-79ed97b5a654,27.2242552411464
131732,155058,67007,0655,Avenida Sacadura Cabral,Planalto - Avenida Sacadura Cabral,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Areeiro,133.85,0.13384719,9196,Campo Pequeno,055b3d1f-7103-4668-83fc-e2bb418296d0,171.487456825391
131736,1088,33370,0164,Alameda da Encarnação,Z30 - Bairro da Encarnação,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2019,CML/DMM,Olivais,92.59,0.09258517,9196,Bairro da Encarnação,889e21c3-dabb-472d-a9ee-30c81edeec41,118.766637507542
131746,0000424,66970,0066,Avenida Guerra Junqueiro,Praça de Londres,Principal,Baixa - Aeroporto,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2020,CML/DMM; EMEL,Areeiro,33.75,0.03375415,9196,Roma-Areeiro,a7dcf3d5-a697-46cc-b6fd-cd511c72f4d3,43.3005293909376
131747,155059,67007,0655,Avenida Sacadura Cabral,Planalto - Avenida Sacadura Cabral,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Areeiro,88.49,0.08848827,9196,Campo Pequeno,e62d1fe0-5a10-4b51-8266-bbc0a06860ca,113.373448569319
131752,0000757,,0158,Vila Pouca - Bela Vista,,Local,,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Campolide,128.04,0.12803593,9196,Monsanto,c7f10b71-d732-4959-9da1-c3a36e7ecd8b,164.051378724249
131759,8204,34187,0020,Avenida da Liberdade,Avenida da Liberdade,Principal,Central,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2013,CML/DMU/DEP,Santo António,141.58,0.14158101,9196,Baixa,2409e383-ece5-477a-9e88-1a6d53b06ca7,181.707894701271
131760,0000753,,0156,Montado de Monsanto,,Local,,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Benfica,488.22,0.48822097,9196,Monsanto,29396657-fabe-4fd3-821d-f50757662da5,626.756738475709
131761,5704,67377,0654,Avenida Ressano Garcia,Planalto - Avenida Ressano Garcia,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2015,CML/DMMT,Avenidas Novas,324.63,0.32462611,9196,Praça de Espanha,5fd96241-6941-4757-bbd2-5831b8638a80,415.701726884593
131767,1002,33370,0164,Alameda da Encarnação,Z30 - Bairro da Encarnação,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2027,CML/DMM,Olivais,175.11,0.17511382,9196,Bairro da Encarnação,7db41ce7-67f4-43e3-a0bf-a6e6693dafb0,224.655902422854
131768,0000128,33566,0142,Rua Pardal Monteiro,Rua Pardal Monteiro-Rua Eng.º Ferreira Dias,Principal,Olivais - Beato,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Marvila,702.22,0.70222016,9196,Bairro da Flamenga,4ac57ad9-dabf-4f1b-b697-bf9c677ef280,901.850397794628
131772,0000470,100031,0479,Jardim Campo Grande - Avenida Professor Aníbal Bettencourt,Rotunda de Entrecampos,Local,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Alvalade,66.85,0.06685328,9196,Campo Grande,cc759e71-67f5-489c-b7ee-3f1f9f9f13ea,85.7724560564473
131776,0000068,67376,0221,Rua Dr. Júlio Dantas,,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Campolide,120.89,0.12089166,9196,Bairro Azul,82feae7b-89fc-430b-bc8b-e939f8ede98b,155.362305815226
131777,0000063,67029,0115,Rua Marquês de Fronteira,Rua Marquês de Fronteira,Principal,Baixa - Aeroporto,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Avenidas Novas,409.78,0.40978166,9196,Bairro Alto do Parque,5f88f986-7f87-453e-8137-4c35b9ae03fc,525.528082409717
131788,0000618,100418,0043,Tapada da Ajuda,Tapada da Ajuda,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,295.7,0.29570474,9196,Tapada da Ajuda,29ec2dcf-6f9f-4934-880c-72124d7bb9bf,379.659533065926
131789,0000619,100418,0043,Tapada da Ajuda,Tapada da Ajuda,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,511.53,0.5115268,9196,Tapada da Ajuda,4c0d16e1-12b3-4f09-8fdd-cf81a28626b2,655.676720166915
131790,0000620,100418,0043,Tapada da Ajuda,Tapada da Ajuda,Local,,Contrassentido,Faixa ciclável (separação visual),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,74.33,0.07433269,9196,Tapada da Ajuda,d9b4f752-6696-4770-b485-0d34f35223ca,95.2228364688778
131798,0000474,33536,0683,Praça Baden Powell,Avenida Cidade de Luanda - Fase 2,Principal,Olivais - Beato,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Olivais,124.67,0.12466739,9196,Olivais Sul,7911d31f-ae0c-4b2f-9862-b43763a9f5ac,160.037676418148
131801,4832,67023,0250,Rua Brito Aranha,Bairro Arco Cego,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Areeiro,48.59,0.04858506,9196,Bairro Arco Cego,8c4226ed-b540-497d-9506-d746398c60c0,62.2287133918731
131807,156755,67003,0274,Avenida Visconde de Valmor,Planalto - Avenida Visconde Valmor - Nascente,Complementar,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,55.69,0.0556921,9196,Avenidas Novas,956ffeaa-07c1-49e4-b4d2-cbed0a0fa80e,71.3080754264305
131809,4658,67396,0669,Rua Portugal Durão,Rua Portugal Durão,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2018,CML,Avenidas Novas,74.93,0.07492682,9196,Bairro Santos,050fb241-01a0-4bf9-86c1-9699e6ae6fd7,96.2159834653878
131810,0000041,,0407,Ligação Alameda dos Oceanos/ Pista Ribeirinha,ZON - Ligação Alameda dos Oceanos/ Pista Ribeirinha,Local,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML/DMU/DEP,Parque das Nações,94.11,0.09411031,9196,Frente Ribeirinha,b4da30a0-08d9-4549-9315-04620592d4b2,120.690560450401
131813,22123,67002,0652,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - Nascente,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2018,CML,Avenidas Novas,13.64,0.01364185,9196,Avenidas Novas,73202500-bb35-4320-9a9c-dbaa6b87f160,17.4685916000549
131816,159045,6287,0393,Eixo Central,,Local,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2023,CML,Santa Clara,9.97,0.00997396,9196,PU Alta de Lisboa,1d6bb5bc-8f0b-439a-8101-f1937896743f,12.8226781402022
131823,0000077,5944,0198,Passeio dos Jacarandás,,Local,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,23.84,0.02384211,9196,Parque das Nações Norte,df240869-a327-4b23-bf72-0e8bf48769eb,30.6660680417191
131826,0000173,,0232,Telheiras-Campo Grande,,Complementar,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2010,CML,Lumiar,176.36,0.17635876,9196,Telheiras,f733feb9-3cd1-4bb2-9dd1-15a63c794ef9,225.847478577587
131833,0000336,67369,0278,Praça de Espanha,Praça de Espanha,Principal,Panorâmico,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2020,SRU,São Domingos de Benfica,64.75,0.06474898,9196,Praça de Espanha,3dc85571-e633-42ce-b952-5e703f0f50fa,83.1616645558223
131838,8432,34187,0020,Avenida da Liberdade,Avenida da Liberdade,Principal,Central,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2013,CML/DMU/DEP,Santo António,125.12,0.12512411,9196,Baixa,358c821c-7152-4172-8258-18f75f2873da,160.554807828855
131850,0000008,,0251,Troço da Frente Ribeirinha,T18 - Cais do Sodré - Torre de Belém,Local,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML/DMEVAE,Misericórdia,66.02,0.06602096,9196,Frente Ribeirinha,43312c3e-cf79-4989-b17f-e64a1bff234f,84.5134044997792
131851,0000730,,0120,Trilho de Corrida,,Local,,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Campolide,203.48,0.20347755,9196,Monsanto,45242c0c-994d-478c-ab41-8b636e854697,260.783613004669
131861,22156,67002,0653,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - Poente,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,140.71,0.14070846,9196,Avenidas Novas,7df8a286-d623-4af3-9e13-48d4a782f0ed,180.166789618581
131863,0000493,500003,0002,Rua Interior à Est. da Correira,Interface Pontinha,Complementar,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2018,CML/DMU/DEP,Carnide,42.22,0.04222379,9196,Pontinha,7a2eaded-7c8f-4887-9786-f9a01f9e94be,54.073991834609
131866,151324,101783,0288,Rua Branca Edmée Marques,Rua Branca Edmée Marques,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Alvalade,95.81,0.09581162,9196,Cidade Universitária,c07dc06f-cb56-4530-9bcf-318ad6e681df,122.774414183444
131868,0000430,33425,0253,Avenida Dr. Francisco Luís Gomes,Corredor Verde dos Olivais - Pista Ciclável Troço 24B - Parque Urbano dos Olivais/Quinta Conde dos Arcos,Principal,Circular Exterior,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2018,CML/DMEVAE,Olivais,230.56,0.23055887,9196,Olivais Norte,c94569fa-93a1-4775-935e-dc1ac6968473,295.386387534586
131874,22035,67040,0656,Rua Pinheiro Chagas,Planalto - Rua Pinheiro Chagas,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2018,CML,Avenidas Novas,11.22,0.01122106,9196,Saldanha,1cb91f4d-8e2f-4326-852b-fa50d2609e0e,14.3763491647918
131881,22145,67002,0652,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - Nascente,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,124.25,0.12424911,9196,Avenidas Novas,5e57cc82-4128-47de-a12d-1aa8ca3bc18a,159.094412686367
131882,0000244,33474,0254,Avenida do Santo Condestável,Corredor Verde Oriental - Troço T08A - Percurso do Parque Horticola do Vale de Chelas -Olivais,Complementar,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2022,CML/DMAEVCE,Marvila,912.17,0.91216534,9196,,16522f68-fca9-45ff-b0cd-b6c1d22ed5e1,1172.37591348265
131885,0000506,100511,0285,Rua Engº Ferreira de Mesquita,Corredor Estruturante do Vale de Alcântara - Estação de Campolide-Avenida Calouste Gulbenkian,Principal,Alcântara - Pontinha,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,CML/DMAEVCE; EMEL,Campolide,116.96,0.11695602,9196,Vale de Alcântara,7e26cb3e-ed47-47fd-a22e-78c836f12081,150.096941228583
131886,7994,34187,0020,Avenida da Liberdade,Avenida da Liberdade,Principal,Central,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2013,CML/DMU/DEP,Santo António,256.79,0.25679382,9196,Baixa,2b17d61c-ede6-4ec1-b1d1-305e6930156c,329.589199623669
131887,22078,67041,0668,Rua Latino Coelho,Rua Latino Coelho e Rua Doutor António Cândido,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Avenidas Novas,35.12,0.03512128,9196,Avenidas Novas,6a56b79f-50f6-4233-a14d-2d65e36282ce,44.9900546561539
131892,4916,67001,0421,Avenida Barbosa du Bocage,Planalto - Avenida Barbosa du Bocage - Nascente,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,120.77,0.12076567,9196,Avenidas Novas,7b020ab8-9263-45b4-bba7-5009bfec1062,154.634405853493
131898,0000754,,0157,Moinhos do Mocho,,Local,,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Benfica,2070.6,2.07059708,9196,Monsanto,400bd826-b2c5-4116-8283-8c1e287479fa,2654.99980912382
131899,0000755,,0158,Vila Pouca - Bela Vista,,Local,,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Benfica,2635.75,2.63574808,9196,Monsanto,ecc7c695-7138-4339-9fd6-702dde2ee9d0,3378.46558043966
131900,156353,34187,0020,Avenida da Liberdade,Avenida da Liberdade,Principal,Central,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2013,CML/DMU/DEP,Santo António,10.64,0.01063823,9196,Baixa,79aa9779-99ac-445a-b7e3-dc4e3be212ee,13.6503821673838
131901,22121,67003,0274,Avenida Visconde de Valmor,Planalto - Avenida Visconde Valmor - Nascente,Complementar,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Avenidas Novas,14.46,0.01446094,9196,Avenidas Novas,e4c60126-4b42-4dda-9130-984590b83c16,18.5170620592113
131903,0000379,,0049,Corredor Verde Oriental,Corredor Verde Oriental - Quinta das Flores ligação Rio,Principal,Olivais - Beato,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,CML/DMAEVCE; EMEL,Marvila,235.64,0.23564214,9196,,ad932287-a4b1-49e1-a87e-bfcfcc31082a,302.599396919083
131904,0000142,,0287,Rotunda das Calvanas - Avenida do Brasil,T04A - Rotunda das Calvanas - Avenida do Brasil,Principal,Circular Exterior,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2013,CML/DMEVAE,Alvalade,758.5,0.75849838,9196,,2cc8df70-1ee2-4fb8-8685-02eafde0ead3,973.604078695093
131912,0000045,66839,0293,Rua Tomás da Fonseca,Rua Tomás da Fonseca - Azinhaga das Galhardas,Complementar,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,São Domingos de Benfica,563.78,0.56377537,9196,Laranjeiras,463231da-7659-4f24-ab18-c97f137f9ea8,722.024595929839
131913,0000391,67025,0086,Avenida dos Defensores de Chaves,Avenida Defensores de Chaves,Complementar,,Faixa Ciclável,Faixa ciclável (separação visual),Provisória,Executado,2019,CML/DMM,Arroios,294.63,0.29463184,9196,Avenidas Novas,b5659273-3dc3-446a-b138-8002b228d950,378.666224894565
131914,0000386,67034,0255,Avenida Fontes Pereira de Melo,Eixo Central,Principal,Central,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Arroios,627.52,0.62751753,9196,Eixo Central,074276c6-b4d9-4d09-b817-4fe6de0e642a,805.892178490566
